UMAP1,UMAP2,Feature,Density
10.211279,10.320081,Professional-Amateur Astronomy Collaborations,0.0009908137933066661
5.400685,4.211533,Supermassive black hole mass measurements,0.0017311616462978923
5.8897595,11.5689335,"Detailed planetary observations (Europa, Io)",0.001900594488275984
5.511915,5.8263206,Gamma-Ray Bursts and Afterglows,0.014287608565935158
10.770968,6.9227657,Nambu-Jona-Lasinio (NJL) Model,0.0015617288043198007
4.199484,8.380639,Open cluster star membership determination,0.01142566686556609
10.088382,9.35807,Deconvolution methods in astronomical imaging,0.00225051014018726
8.672072,4.411887,ANITA experiment,0.0014475458021171738
5.40971,11.597291,Planetary atmospheres and dynamics,0.0015322622231062196
8.887609,9.777078,Speckle noise in high-contrast imaging,0.003513889809719552
4.4495635,7.3423862,Strange stars and related phenomena,0.004154787951114942
2.8255138,5.450823,Pair-instability supernovae (PISNe),0.001558045481668103
7.9267893,9.102451,STACEE gamma-ray experiment,0.002014777490478611
6.61441,10.191046,TRAPPIST-1 system,0.0018784945523657982
6.8503056,5.206941,Sunquakes in solar flares,0.0014549124474205692
7.998152,9.799487,VERITAS observatory and results,0.003554406358888226
10.468988,7.8485923,CASTRO code and AMR in simulations,0.0030939910274260206
8.220632,6.6050014,Positrons in astrophysics,0.008073843252521234
4.7969046,3.2517664,Template banks for gravitational waves,0.0020037275225235182
10.627189,5.316707,Stau in Supersymmetry and Cosmology,0.0017937781313767524
8.578873,10.297147,Herschel SPIRE FTS Spectral Analysis,0.0014659624153756622
6.4386883,11.251497,Apophis 2029 close approach analysis,0.0021547437512431213
4.933288,7.180105,RS CVn stars and magnetic activity,0.0019263777468378675
8.591232,7.3168235,Dyadosphere and EMBH phenomena,0.003057157800909044
11.671789,6.532635,Generalized Proca Theories in Cosmology,0.0017274783236461947
10.039917,8.441449,Orthogonal functions and projections,0.002191576977760098
5.855051,7.744245,Intra-Day Variability (IDV) in radio sources,0.0022652434307940507
3.4676683,7.19955,"Wolf-Rayet (WR) stars, WC/WO types",0.0013149461866560587
9.964285,4.9410877,Axion-like particles (ALPs) and photon-ALP interactions,0.001911644456231077
3.628198,6.6900907,White Dwarfs,0.004335270761048126
4.8701067,6.2363157,Gamma-ray binary LS 5039,0.002769858634076628
2.6553826,5.4527864,Type Ia Supernovae Observations,0.0035028398417644587
8.204936,9.628248,CHARA Array,0.0014696457380273598
4.77726,3.2101638,Gravitational-wave memory effect,0.002471509499289119
10.136104,8.780237,Gaussian Processes in Astronomy,0.003060841123560742
11.741197,6.246328,Asymptotically Safe Quantum Gravity,0.004276337598620964
9.743132,7.7463884,Diagrams in Astrophysics,0.014449674762609855
9.1292715,8.26349,SPIDER instrument and CMB polarization,0.0017311616462978923
10.87833,6.4419,Signature change in cosmology,0.03236903946311889
9.543729,8.809472,Progenitors in Astronomy,0.0036428061025289694
6.907786,8.281158,Panspermia and interstellar biological transfer,0.0020626606849506804
5.738429,10.38055,Dynamics and stability in restricted N-body problems,0.0018784945523657982
7.517909,7.2814746,Sodium in astronomical contexts,0.006512114448201434
8.855334,7.894142,Zeeman effect in astronomy,0.001974260941309937
8.265987,9.503721,Cherenkov Telescope Array designs and technologies,0.00231312662526612
7.285174,10.117612,ISOCAM mid-infrared observations,0.009425622665694269
8.758021,10.703649,Cryogenic multiplexed readout systems for TES/SQUID,0.0012449630562738035
11.728799,6.4803367,Gravitational and Cosmological Theories,0.0026372590186155126
10.791432,4.51015,Interacting Dark Energy (IDE),0.0028987749268860456
8.953906,6.805886,Turbulence in astrophysical contexts,0.03354033606635874
8.149764,10.696019,Very Large Telescope (VLT) and instruments,0.0032818404826626003
8.728965,9.181383,Interferometry and Hanbury Brown and Twiss effect,0.0024641428539857236
4.1675186,7.5456247,Am stars (metallic-line A stars),0.04302120857182847
8.678151,8.680854,Periodicity detection methods in astronomy,0.06692597258134618
4.266713,6.7829638,Binary star systems and their evolution,0.1031588175060959
3.004318,7.6862674,Rosette Nebula,0.0021952603004117954
6.737887,6.8198895,Lithium isotopes in Big Bang nucleosynthesis,0.00217316036450161
11.015089,6.985089,Barrow entropy in cosmology,0.001631711934702056
8.186838,8.546153,Angular correlations and power spectra,0.0032376406108422288
5.9572225,8.991565,High-redshift galaxies in reionization era,0.0014659624153756622
3.854698,7.49349,R Coronae Borealis (RCB) stars,0.001528578900454522
8.829468,9.893686,Pupil mapping for high-contrast imaging,0.0017900948087250547
3.490742,9.122006,M101 Galaxy,0.010328036715360192
8.875382,8.880115,Pitch Angle,0.0019447943600963556
9.578648,6.218896,Butcher-Oemler effect,0.0023794264329966776
6.777305,4.2962604,Coronal phenomena in astrophysics,0.03663801041643646
4.6704993,7.476277,X-ray observations of ζ Puppis and Puppis A,0.0009392472761828991
10.264904,9.351419,Optimization techniques in astronomy,0.01398925943114765
5.7655315,12.019172,HD 209458b-related research,0.002769858634076628
4.7647448,6.165908,GX 339-4 black hole binary,0.0034549566472923893
2.982396,7.541988,North America and Pelican Nebulae,0.0014070292529484998
3.4616814,7.2381644,Wolf-Rayet stars,0.005882266274761136
5.0289927,3.5550718,Gravitational wave recoil in black holes,0.003513889809719552
4.919884,7.4706035,Variable stars detection and analysis,0.002913508217492836
9.531134,9.981582,Accurate measurements and corrections,0.09902612949089114
9.442507,5.577798,Magnetic properties in superconductors and alloys,0.0050461520328257715
6.4054217,10.319805,Detailed studies of specific astronomical objects,0.013388877838920933
5.1622467,11.098884,HD 163296 and its protoplanetary disk,0.0025783258561883505
4.7248373,3.1563413,Continuous gravitational wave detection methods,0.0037422558141248057
4.8313704,3.326429,Gravitational waves from binary inspiral,0.004821469351072215
4.152994,5.380143,Pulsar observations and properties,0.005948566082491694
9.263269,8.475487,Detection techniques in CMB maps,0.002213676913670284
4.619927,7.6643,HII regions and associated phenomena,0.02730815413968633
8.009844,9.125895,Laue lenses in gamma-ray astronomy,0.0015027956418926386
7.5943995,10.005135,Hubble Space Telescope observations,0.04312434160607601
4.8126287,4.805034,r-modes in neutron stars,0.0028914082815826503
8.420939,10.53543,Cadmium Zinc Telluride Imager (CZTI) on AstroSat,0.002780908602031721
10.855786,6.5035477,Swampland conjectures in cosmology,0.006316898347661458
5.1036806,9.841084,Angular momentum in cosmic structures,0.006136415537728274
9.980752,7.8597207,Analytical expressions in astrophysics,0.011790315808084156
8.914432,8.738059,Inclination effects in astronomy,0.018497646356825565
10.688417,7.0954614,Cosmological models and simulations,0.0025157093711094904
3.7023933,9.476565,Blue Compact Dwarf Galaxies,0.0022652434307940507
4.2443447,9.891471,Galactic Bulge,0.020700273302540755
6.553223,8.336614,Detailed spectrophotometric analysis of HII regions,0.00434632072900322
9.885766,9.389116,Advanced data processing in astronomy,0.0022247268816253767
7.9790335,8.072848,"Presence of the letter ""V""",0.23989480430506752
10.284872,6.0692816,Quantum Entanglement,0.0027956418926385115
12.0542755,6.3675246,Conformal gravity and its implications,0.004489970312419427
9.428638,10.61193,Precision interferometric vibration isolation systems,0.00256359256558156
5.50293,5.7698784,Gamma-Ray Bursts (GRBs),0.041754145579644485
6.2169724,11.553727,Near-Earth Objects (NEOs) detection and characterization,0.0015838287402299867
3.6251245,6.6255064,Initial-Final Mass Relation in White Dwarfs,0.002902458249537743
6.4004784,6.8718505,"Extremely metal-poor, carbon-rich stars",0.007153012589596824
7.402153,7.013643,"Asteroids, Nanodiamonds, Radiogenic Heating",0.002232093526928772
10.055399,9.9521055,Workshop and conference summaries,0.0011491966673296647
10.803269,6.657524,Multiverse theory and related concepts,0.001767994872814869
6.047103,8.894761,Extremely Red Objects (EROs),0.0030092746064369746
4.9583645,7.9726334,Detailed stellar object studies,0.0020037275225235182
4.276734,6.9808407,Symbiotic Stars,0.0027735419567283255
4.7357755,9.256336,Interacting/Merging Galaxies,0.0025230760164128858
10.272253,4.6462207,Axions in cosmology and dark matter,0.009164106757423737
4.723925,3.1511388,Gravitational wave detection and analysis,0.00725246230119266
8.323192,8.852648,Lomb-Scargle periodogram and applications,0.0014475458021171738
4.77463,9.272695,Feedback mechanisms in galaxy evolution,0.014188158854339323
8.4406,6.9785185,Thresholds in Astrophysical Processes,0.004979852225095214
4.654182,9.373476,Galaxy environment and its measurement,0.02718292116952861
5.4079037,11.474325,Earth's climate and atmospheric modeling,0.004449453763250753
10.621911,8.791868,Distributed computing in astrophysics,0.0014549124474205692
11.177949,7.0905094,Degeneracy in cosmological parameters,0.012003948521882619
5.9774284,12.174867,"Exoplanets, transit observations, GJ 436",0.00282879179650379
2.9335926,5.7558236,Cosmic-ray acceleration in supernova remnants,0.0027330254075596514
10.960038,6.4622774,Topology and curvature of the universe,0.005009318806308795
9.310594,8.184529,BOOMERanG experiment,0.0018195613899386358
8.146802,10.306037,Virtual Observatory (VO),0.0026372590186155126
6.6361856,11.409493,Deep Impact mission on Comet 9P/Tempel 1,0.003178707448415066
7.0940213,11.902829,SETI and related detection strategies,0.0030313745423471605
3.540237,8.909219,M33 Galaxy Star Clusters,0.0023389098838280035
10.295081,3.8981788,Directional detection of dark matter,0.002803008537941907
6.7616606,5.3148704,Solar campfires and EUV imaging,0.0003351823613044856
9.726662,10.371238,Advanced observational techniques in astronomy,0.003738572491473108
3.5650775,8.928018,Ursa Major cluster/supercluster,0.0019816275866133323
5.455892,5.7680416,"E<SUB>p,I</SUB>-E<SUB>iso</SUB> correlation in GRBs",0.0018969111656242865
6.5150056,5.1105494,Solar activity cycles and periodicities,0.0013296794772628493
5.827912,11.924671,Rocky Exoplanets and Their Properties,0.003436540034033901
10.39855,4.1985846,Ultralight dark matter and implications,0.0033002570959210884
2.8413808,8.570163,NGC 6822,0.003727522523518015
7.505282,6.4036403,Tidal tails in astronomy,0.007808644021599004
4.897196,10.641005,Detailed chemical analysis of protoplanetary disks,0.0014585957700722668
7.0660715,5.0006757,High-speed solar magnetic flows,0.011385150316397415
9.540827,10.925031,Instrumentation and Technology in Astronomy,0.002117910524726145
6.3642983,8.0494995,C IV absorbers in quasar spectra,0.001558045481668103
10.566848,6.9086847,Higher-order theories in physics,0.008921007462411692
4.2657003,6.682255,Binarity in stellar systems,0.007134595976338335
4.6894355,3.1144862,Gravitational-wave detectors and networks,0.006688913935482921
3.4591627,8.798369,Sagittarius A East (Sgr A East),0.0038895887201927113
5.5665174,10.018101,Ice mantles on dust grains,0.0019079611335793792
4.1437354,9.602115,Mass of the Milky Way,0.0043978872461269865
4.157307,5.347999,Pulsars,0.038100289509160425
3.8661652,8.366672,Orion Molecular Complex,0.008954157366276971
8.475768,10.867475,Kinetic Inductance Detectors (KIDs),0.002151060428591424
9.933808,4.018219,Liquid argon scintillation detectors,0.0026151590827053267
10.467041,8.493364,Advanced computational astrophysics and simulations,0.0060958989885596
9.609055,7.4552145,Logarithmic potential in astrophysics,0.0030092746064369746
9.935357,4.1341176,High-energy processes and dark matter detection,0.0035986062307085975
10.327259,3.9369743,NGC 1052-DF2/DF4 dark matter deficiency,0.0015543621590164056
6.662458,4.975001,Solar pores and their properties,0.0009687138573964803
9.810346,10.907577,Cadence and Sampling in Observations,0.0022247268816253767
8.928852,6.761015,Disruption by gravitational interactions,0.01161351632080267
5.3646326,11.83942,Oceans on Exoplanets and Habitability,0.008832607718770948
7.1213408,7.2855644,Oscillator strengths and line profiles,0.0028914082815826503
8.572482,6.9405274,Slingshot mechanisms in astrophysics,0.0030203245743920678
11.923349,6.4839473,Advanced gravitational parameters and theories,0.0018674445844107052
4.7576156,4.8954353,Double Neutron Stars (DNS),0.0015433121910613126
6.3490214,4.699811,Umbral Dots in Sunspots,0.0011933965391500365
3.869939,9.791651,Green Pea galaxies,0.0015617288043198007
6.498794,10.395886,Detailed observational studies of specific celestial objects,0.002604109114750234
9.227517,8.723006,Emission and scale heights in astronomy,0.004887769158802773
6.646136,4.85254,Solar prominences and their dynamics,0.0034254900660788084
7.593414,5.847806,Zeeman effect and magnetic fields,0.007060929523304382
6.605345,8.3651705,[C II] 158 μm emission and SFR,0.059154161786264155
4.6066976,7.1343765,Boson stars and related phenomena,0.006707330548741408
3.8674047,8.333003,Orion Molecular Complex and Dust Mapping,0.026582539577301893
8.615004,9.831459,Coronagraph Instrument (CGI) and high-contrast imaging,0.0020295107810854016
7.7138295,9.857814,Nancy Grace Roman Space Telescope,0.001259696346880594
7.057802,8.24645,Glycine detection in interstellar medium,0.0014328125115103832
10.928791,6.7845564,Swiss Cheese model in cosmology,0.0014217625435552904
2.8795738,5.469792,Ignition processes in supernovae and X-ray bursts,0.0015875120628816844
5.4146457,11.406038,Earth's rotational dynamics and atmospheric properties,0.001786411486073357
4.218855,5.448586,Black widow pulsars and related phenomena,0.0017164283556911019
8.704143,7.073331,Slope in astrophysical contexts,0.019403743729143184
8.974346,8.218262,POLAR instrument and GRB polarization,0.002213676913670284
7.6673427,10.024136,Helioseismic and Magnetic Imager (HMI) observations,0.0021326438153329353
4.988996,8.497027,Star formation regions and clusters,0.003698055942304434
4.830792,3.3590844,"Gravitational waves, compact binary coalescence",0.0012670629921839893
7.004389,9.944034,Brown dwarfs' infrared observations and properties,0.0012375964109704082
5.9467745,12.102073,Extrasolar planets (exoplanets),0.009226723242502597
6.6860213,5.029834,Swirls in solar and lunar contexts,0.002780908602031721
9.375071,9.163239,Shape measurement in astronomy,0.01846081313030859
7.091074,6.9506574,Metallicity in astrophysical contexts,0.08301104260130979
5.6107893,10.275557,Mean Motion Resonances in Planetary Systems,0.003326040354482972
9.145125,8.992802,Velocity measurements in astronomy,0.11719964345436731
